"Date","TN_kg_m2","TP_kg_m2","TN_dry_kg","TP_dry_kg"
2009-05-28,0.00000392144933229468,0.000000493468117070999,109.058134004499,13.7236790477631
2009-06-04,0.00000909347869702076,0.00000168437327906903,252.895736823516,46.8435497226779
2009-06-10,0.00000510970082032368,0.000000471184350259133,142.104204227899,13.1039525586103
2009-06-19,0.00000496072775428444,0.00000101823545515246,137.961163422712,28.3178104079108
2009-06-24,0.00000494087882738228,0.00000077940539887444,137.409151463227,21.6757864839069
2009-07-01,0.00000608365637976535,0.00000158825327016629,169.190561060632,44.1703878574717
2009-07-09,0.00000493284369336428,0.000000865606336841436,137.185689001207,24.0730923388361
2009-07-15,0.00000278564762805634,0.000000188283043464437,77.4707274190671,5.2362776221066
2009-07-29,0.00000348408931353534,0.000000294204136593431,96.8948587732583,8.1820142081268
2009-08-06,0.00000382092365902515,0.000000384548853772535,106.262447660668,10.6945613400189
2009-08-12,0.00000293264417188643,0.00000014103528822613,81.5587998169932,3.92228588447119
2009-08-18,0.00000299562929636578,0.000000105872849829894,83.310458340078,2.94439490754057
2009-08-27,0.00000349544804616705,0.000000418015039267432,97.2107527401314,11.6252783869701
2009-09-03,0.00000275976405201742,0.000000394636698356173,76.7508878227932,10.9751110585525
2009-09-10,0.00000238122946806143,0.000000205586086292964,66.2235873570101,5.7174868393056
2009-09-18,0.00000170094312104544,0.000000089769005754984,47.3043681328036,2.49653621135759
2009-09-23,0.00000108290046739372,0.0000000735894502559537,30.1161877354801,2.04657192972961
2009-10-01,0.00000344891098216273,0.000000333069304632603,95.9165258020035,9.26288057791951
2009-10-09,0.00000383302751899781,0.000000664230898858542,106.599064118262,18.472706450922
2009-10-14,0.00000208859750087438,0.000000191262980509364,58.0852962337098,5.31915166841755
2009-10-23,0.00000216632259705574,0.0000000685801468951703,60.2468832482485,1.90725984613581
2009-10-29,0.00000274629453753458,0.000000110433431369432,76.3762915980381,3.07122773656154
2009-11-06,0.00000191548119932594,0.0000000938828065880258,53.2708158687205,2.61094376950782
2009-11-12,0.00000110673495914279,0.000000104816886585482,30.7790409243999,2.91502786202898
2009-11-19,0.00000155093599567581,0.000000029249171727449,43.1325694446341,0.813439067923942
2009-11-24,0.00000104257290388223,0.000000112010304918763,28.9946511675352,3.11508164675613
2009-12-02,0.00000219513694318146,0.0000000673981749387937,61.0482295247773,1.87438841389607
2009-12-09,0.00000140790307144447,0.0000000739134876474516,39.154727964084,2.05558362675026
2009-12-16,0.00000228492802136657,0.0000000926010715080601,63.5453795852092,2.57529785794191
2009-12-23,0.00000262452963021844,0.0000000156940844488252,72.9899279212802,0.436463006369219
2009-12-30,0.00000262426115544816,0.0000000349492989094146,72.9824614579926,0.97196342496051
2010-01-06,0.00000234379917967632,0.0000000508684874884741,65.1826259520233,1.41468672805163
2010-01-13,0.00000182581194238657,0.0000000371718450923659,50.7770537387748,1.03377392381239
2010-01-20,0.00000227020476296461,0.0000000152990365966106,63.1359159018307,0.425476460846318
2010-01-27,0.00000178727309147563,0.0000000195094814155353,49.7052624670091,0.542571753012733
2010-02-04,0.00000344159131983085,0.0000000679436901847318,95.7129610870692,1.88955955847853
2010-02-10,0.00000161503838987632,0.0000000264475247209946,44.9152999874349,0.735523387069174
2010-02-17,0.00000221358441067057,0.0000000282239658516422,61.5612659587566,0.784927405446203
2010-02-24,0.000000579979485548949,0.0000000211419923054911,16.1296181832459,0.587972974937082
2010-03-04,0.00000250560713808782,0.0000000439108676989603,69.682613715759,1.22119065885388
2010-03-10,0.00000265273787160981,0.0000000447290706177864,73.774418018948,1.24394543036893
2010-03-17,0.00000136793110711901,0.0000000683084051381514,38.0430808478179,1.89970252575747
2010-03-24,0.00000254730408413087,0.000000120692666369909,70.842233729638,3.35654393744969
2010-04-02,0.00000816174840386633,0.000000172493650440368,226.983692944722,4.79716402038603
2010-04-07,0.00000214371091857175,0.0000000797727337763505,59.6180373157343,2.21853318833923
2010-04-16,0.00000552388460939239,0.00000044835223681282,153.622932979218,12.4689761820631
2010-04-21,0.00000346719209405106,0.000000340071250516677,96.4249357752372,9.45760938551339
2010-04-30,0.0000170375704429112,0.00000175669972337922,473.826252240986,48.8549966106158
2010-05-07,0.00000536393337254777,0.000000800228482401196,149.174581886594,22.2548903919814
2010-05-12,0.0000026862332898795,0.000000428011471813297,74.7059480489574,11.9032858754708
2010-05-19,0.00000930785272646339,0.00000203115751645417,258.85762225131,56.4878517719067
2010-05-26,0.0000041432382595148,0.000000611121244157578,115.226232708794,16.9956913607077
2010-06-02,0.00000457614644367429,0.0000000668157133318495,127.265699436287,1.85818976625336
2010-06-07,0.00000310901573081937,0.000000357232231089632,86.463811071451,9.93486775617778
2010-06-18,0.0000131330305872627,0.00000117900469301453,365.238382114396,32.7889106570382
2010-06-22,0.00000322669913198308,0.000000358939695081237,89.7366653267698,9.98235347409102
2010-07-06,0.00000619870536071985,0.00000237075137038568,172.390150324399,65.9321844384455
2010-07-13,0.00000440957571142412,0.00000112318094178246,122.633255740186,31.2364147233628
2010-07-21,0.00000296710160567232,0.000000482910937649041,82.5170841432308,13.4300768128374
2010-07-28,0.00000421636177546024,0.000000981536606149248,117.259846693089,27.2971908223299
2010-08-02,0.00000344866208546628,0.000000214884820832406,95.9096038180699,5.97609087866504
2010-08-12,0.0000114436169946902,0.00000128016419191759,318.254657895271,35.6022241165141
2010-08-16,0.00000103597409621316,0.000000148918493847572,28.8111339038753,4.14152311596317
2010-08-25,0.00000815085145782328,0.00000195716323169375,226.68064157236,54.4300211232962
2010-08-30,0.00000261817903723252,0.000000421551890241964,72.8133136743072,11.7236405828954
2010-09-07,0.000003057863603701,0.0000002232806826492,85.0412361352025,6.20958542252121
2010-09-14,0.00000318708583192903,0.000000292975589011478,88.6349929042609,8.14784747652578
2010-09-22,0.00000386841204413214,0.000000226731359893167,107.583131476217,6.3055510692477
2010-09-29,0.00000951585122094687,0.00000127375079806683,264.642199779139,35.4238633354021
2010-10-05,0.00000530829814632285,0.0000013336809640393,147.627328959713,37.0905614150411
2010-10-12,0.00000443895527328225,0.000000719339820673429,123.450321045029,20.0053224994417
2010-10-20,0.00000129909613366825,0.0000000825896696448444,36.1287341043916,2.29687406269359
2010-10-28,0.00000277709235000477,0.0000000807603653301962,77.2327994028844,2.24599988374171
2010-11-03,0.00000236082259069664,0.0000000109083971892786,65.6560584212326,0.303369836413648
2010-11-09,0.00000191922654287622,0.0000000811120155161998,53.3749763829049,2.25577951108307
2010-11-18,0.00000418197996884042,0.000000128780057867794,116.303665609024,3.58145971500664
2010-11-22,0.00000160913037741248,0.0000000971775937172109,44.7509942013893,2.70257400766793
2010-12-02,0.00000299531464500334,0.0000000717056754952148,83.3017076748158,1.99418289116699
2010-12-08,0.00000173529906362278,0.000000034822721058154,48.2598299205142,0.96844321008712
2010-12-15,0.00000114991375472958,0.0000000700302454611936,31.9798721671948,1.94758805908267
2010-12-22,0.00000112567678134241,0.0000000844212934405901,31.3058256941845,2.34781274796927
2010-12-30,0.00000158316571174208,0.000000104026555594417,44.028899448119,2.89304822750413
2011-01-06,0.00000295941868303075,0.0000000318950430828908,82.3034169156346,0.887022523526462
2011-01-13,0.00000220005700613653,0.0000000414089567899272,61.1850597728812,1.15161083974527
2011-01-19,0.000000673698551715367,0.000000091708543448539,18.7360082218934,2.55047605445298
2011-01-26,0.000000955789197481797,0.000000250891070236241,26.5811381319129,6.9774488052215
2011-02-03,0.00000156710781851134,0.0000000542679215287272,43.5823186757077,1.50922726694071
2011-02-11,0.00000128790253092112,0.0000000504744396044641,35.8174325102753,1.40372799231465
2011-02-18,0.00000171178813869193,0.0000000622678849639121,47.6059753416569,1.7317116114815
2011-02-25,0.00000218337685288226,0.0000000655147562875584,60.7211735321899,1.82200927897741
2011-03-04,0.00000139335885345458,0.00000000920225112079107,38.7502435145543,0.255920770825574
2011-03-09,0.00000164432130456901,0.0000000133195764840546,45.7296774698362,0.370426348523338
2011-03-17,0.00000207651346539061,0.000000029153216113955,57.7492311084382,0.810770478005227
2011-03-23,0.00000243482603414836,0.0000000595465390607612,67.7141437791861,1.65602915812572
2011-04-01,0.00000263242329655655,0.0000000386730310641951,73.2094560723133,1.07552291175242
2011-04-08,0.000001967463215796,0.00000005268815141013,54.716470584014,1.46529280121361
2011-04-15,0.00000248257719786334,0.0000000942461384375696,69.0421356439317,2.62104827174105
2011-04-22,0.00000438326147340307,0.0000000841898286223014,121.901439145569,2.34137555624978
2011-04-30,0.00000373571337159391,0.00000013087286572764,103.892692461052,3.63966210414503
2011-05-05,0.00000396557649677276,0.000000143582728689072,110.285340021738,3.99313191098698
2011-05-11,0.00000394711907411529,0.000000506914667260183,109.772026727855,14.0976366201212
2011-05-17,0.00000556011158309752,0.000000506273377635051,154.630429396519,14.0798019258674
2011-05-25,0.00000475460557851897,0.000000272911341451782,132.2287675759,7.58984730525126
2011-06-04,0.0000101770419350736,0.000000280474832278783,283.030356655202,7.80019305404362
2011-06-11,0.00000408254329274109,0.00000056628111029856,113.538265006319,15.7486571871678
2011-06-14,0.00000419958488760294,0.000000524737844583638,116.793270198258,14.5933111262074
2011-06-21,0.00000618979086356555,0.000000297504985533051,172.142232184228,8.27381302929761
2011-06-30,0.00000775448367301517,0.00000154900098566023,215.657387839441,43.0787555192976
2011-07-06,0.00000367747129503037,0.000000831657370194906,102.272941279197,23.1289488245082
2011-07-15,0.00000868393164764237,0.000000940496725064386,241.50595891043,26.1558442252893
2011-07-22,0.00000417157741566246,0.00000052676979746272,116.014363633571,14.649821097547
2011-07-29,0.00000302629025309211,0.000000291764856443356,84.1631600949698,8.11417619239864
2011-08-05,0.00000334908245683762,0.000000332237919303043,93.140227609721,9.23975919472737
2011-08-12,0.00000374911898190837,0.000000391731296302184,104.265511468057,10.8943098802913
2011-08-18,0.0000037506241057518,0.000000542034816063082,104.307369970845,15.0743514951195
2011-08-25,0.0000028770251502337,0.000000416603096880862,80.011997550125,11.5860113229453
2011-09-02,0.00000533151717115513,0.000000320110945597914,148.273065601204,8.90249992874342
2011-09-08,0.00000110347494515278,0.000000146498028679533,30.6883777505444,4.07420835749483
2011-09-16,0.0000173733268417538,0.00000186864939906521,483.163862709721,51.968392117776
2011-09-22,0.00000256551299799688,0.0000000986538234078408,71.3486358274854,2.74362894470263
2011-09-28,0.00000195646816158469,0.00000025311286445582,54.4106907577419,7.03923839146806
2011-10-06,0.00000718233346793425,0.000000697709535467871,199.745507193031,19.40376977171
2011-10-14,0.00000283569976471336,0.000000131160230199358,78.8627108833948,3.64765390268917
2011-10-20,0.000000279102464150584,0.0000000120797430924295,7.76202657666596,0.335945750991818
2011-10-27,0.00000419704879018155,0.000000489898397507233,116.72273962933,13.6244027543433
2011-11-03,0.000000826004292391339,0.000000310476964166481,22.9717329422164,8.63457244864226
2011-11-10,0.00000328089561540174,0.000000155270865791231,91.243905851993,4.31818683694322
2011-11-18,0.00000229654473466662,0.00000013130537820737,63.8684481673622,3.65169056606716
2011-11-28,0.0000028118465931131,0.000000233576573081937,78.1993381952943,6.4959210355462
2011-12-06,0.00000148188348542177,0.0000000297937601348129,41.2121728569199,0.828584436504499
2011-12-16,0.00000349460962290547,0.0000000529608454421163,97.1874356273331,1.47287660499699
2012-01-03,0.00000360851901847318,0.000000147074161393914,100.355332257767,4.09023099439387
2012-01-11,0.00000159390226065944,0.000000211666916791199,44.3274900689215,5.88659881070704
2012-01-27,0.00000187333325013513,0.0000000865343709262027,52.0986531550496,2.40657884898452
2012-02-01,0.000000656075714603669,0.0000000125690343709262,18.24590531136,0.3495532693596
2012-02-09,0.0000014592232997361,0.0000000176829989507488,40.5819779066186,0.491776051596646
2012-02-15,0.00000270466175002385,0.0000000317975581062605,75.2184558759406,0.884311400993979
2012-02-22,0.00000203333312136339,0.0000000172433563320721,56.5483568024772,0.479549295731953
2012-02-29,0.00000113221270547836,0.0000000184485310482974,31.4875941246452,0.513066012273084
2012-03-07,0.00000122965906012527,0.0000000350706400432419,34.1976425538861,0.975338003212537
2012-03-15,0.00000147774215764205,0.000000055407770818098,41.0969997559346,1.54092723958129
2012-03-22,0.00000271263234873295,0.0000000696162284188102,75.4401235677694,1.93607396766842
2012-03-28,0.00000228773250453086,0.0000000600553241550348,63.6233741415141,1.67017881257461
2012-04-04,0.00000134656322533465,0.0000000366086928873486,37.448825735087,1.01811228357802
2012-04-11,0.00000171195589965343,0.0000000676328256653207,47.6106408864259,1.8809142078588
2012-04-19,0.00000631509681727131,0.000000255524148675718,175.627074734217,7.1062978216157
2012-04-27,0.0000135080496645576,0.00000229703189087787,375.667913983913,63.881996308079
2012-05-03,0.00000324599090648946,0.000000233175733680964,90.2731825047362,6.48477342317095
2012-05-10,0.00000339220231471177,0.000000285066770531939,94.3394197552287,7.92789793428493
2012-05-16,0.00000230655940987568,0.000000354379828940256,64.1469629965521,9.85554054078334
2012-05-25,0.00000620959015611586,0.000000675543861880385,172.692863779124,18.7873275342709
2012-06-01,0.00000579743728339322,0.00000047618835649105,161.230616172466,13.2431173255003
2012-06-09,0.00000485067565419224,0.000000458529935455153,134.90054076453,12.7520248021873
2012-06-13,0.00000238685765158501,0.000000217803567454135,66.3801109126918,6.05726317829831
2012-06-21,0.00000399210835903469,0.000000617555880576134,111.023208892342,17.1746429118665
2012-06-28,0.0000112119748179708,0.00000280459572032686,311.812533718961,77.9976865637256
2012-07-05,0.00000689247305332104,0.0000013151715366761,191.684294804246,36.5758018354391
2012-07-12,0.00000220198276684366,0.000000776965438300849,61.2386164687511,21.6079295451448
2012-07-19,0.00000317466121903914,0.000000182133795427808,88.2894560930771,5.06526291311045
2012-07-25,0.0000013000817144129,0.00000016185049759944,36.1561437654159,4.50117080706125
2012-08-01,0.00000317466455756574,0.000000168278433118184,88.2895489397391,4.67993600170555
2012-08-10,0.00000341879431496614,0.000000511761788178436,95.0789611037054,14.2324383012969
2012-08-17,0.00000334828940256272,0.000000455776445899971,93.1181722388475,12.6754484123265
2012-08-23,0.00000317650408572064,0.000000304407808972688,88.3407074505404,8.46578517528189
2012-08-30,0.00000815402769387301,0.00000156648453149343,226.76897482555,43.5649846460259
2012-09-07,0.00000697307017264952,0.00000147694524816381,193.925754707276,41.0748371692727
2012-09-14,0.00000379855171536676,0.000000471173889542463,105.64026891432,13.1036616390691
2012-09-20,0.0000031395512066389,0.000000548789386664971,87.3130231182298,15.2622006303301
2012-09-28,0.00000212638103716893,0.000000178551079456933,59.1360816997977,4.96562518089904
2012-10-13,0.00000174940224476169,0.000000115638453467298,48.6520488396446,3.21598288940024
2013-02-11,0.00000124462052081015,0.0000000197907856665925,34.6137308023907,0.550395012758863
2013-02-21,0.000001923938984452,0.000000028132332835204,53.5060325413073,0.782379029848523
2013-03-01,0.00000153496438904963,0.0000000537536167371467,42.6883883605231,1.49492410601054
2013-03-07,0.00000202849639121173,0.0000000864416075800451,56.4138440954839,2.40399903815983
2013-03-13,0.00000323418539951035,0.000000362128867126641,89.9448634438431,10.0710464859902
2013-03-19,0.00000149086038599727,0.0000000516387396267209,41.4618264780557,1.43610795622316
2013-03-26,0.00000208698769514483,0.0000000231630154844043,58.0405264575129,0.644178983990155
2013-04-05,0.00000515602047629646,0.000000883525484086357,143.392384902967,24.5714358327553
2013-04-11,0.0000015128288448698,0.0000000528800356109504,42.0727840421028,1.4706292294352
2013-04-17,0.00000156354837684016,0.0000000720784712727735,43.483328217369,2.00455059158084
2013-04-24,0.00000236879654065054,0.000000119411783409113,65.8778193134251,3.32092172388896
2013-05-03,0.00000497677148580331,0.000000628593526437951,138.407350348425,17.4816072404832
2013-05-09,0.00000597680359924963,0.00000096868462052081,166.218913623989,26.9397684888709
2013-05-17,0.0000126033874916537,0.00000195863454262186,350.508652669775,54.4709392662488
2013-05-21,0.00000179209866140981,0.00000013446535881212,49.8394648008749,3.73957174443822
2013-05-30,0.00000834349114495564,0.0000011334946424597,232.038080374603,31.5232456512236
2013-06-04,0.00000414120854662809,0.000000541998664589361,115.169785033144,15.0733460984074
2013-06-13,0.00000962041079774888,0.00000194526596928556,267.550071683646,54.0991502824279
2013-06-21,0.00000590141617118693,0.00000255430733521987,164.122338726487,71.0369988358555
2013-06-26,0.00000318145845919049,0.000000505691392960478,88.4784918970543,14.0636165420335
2013-07-03,0.00000883649645480271,0.00000170265492353184,245.748888443305,47.3519745071648
2013-07-11,0.00000338734253282885,0.000000362679088105307,94.2042659641402,10.0863485001534
2013-07-17,0.00000456741820609838,0.000000396751136688818,127.022961299819,11.0339150056357
2013-07-29,0.00000135826046866554,0.000000247456360688054,37.7741339113672,6.88192723081589
2013-08-06,0.0000225255599186035,0.000000219891577374328,626.450917495838,6.11533213351949
2013-08-13,0.0000133363525802041,0.00000140877953006264,370.892903000246,39.1791028656395
2013-08-23,0.00000211640424787765,0.000000201236367683063,58.8586205033716,5.59651824967375
2013-08-29,0.0000179318155225589,0.00000172613573495278,498.695807210351,48.0049916091303
2013-09-06,0.0000094443785571206,0.000000710445613811962,262.654497098645,19.7579686459127
2013-09-09,0.0000014153216113955,0.0000000769196527932339,39.3610425318727,2.13918709412352
2013-09-16,0.00000219181615846873,0.000000235090776127945,60.9558762763958,6.53803203704292
2013-09-20,0.00000175215509840705,0.0000000813694318145687,48.7286075444269,2.26293843085574
2013-09-26,0.00000192871450828273,0.000000090140218117071,53.6388430594959,2.506859875926
2013-10-09,0.00000280291914406537,0.000000240118279228006,77.9510598542873,6.6778502675831
2013-10-16,0.00000200620647992115,0.0000000944097167021716,55.7939467242602,2.62559749290636
2013-10-24,0.000000897004864710184,0.000000353365552764618,24.9463064415032,9.82733284059215
2013-11-01,0.00000253566023337891,0.00000324863756319354,70.5184104367605,90.3467878014107
2013-11-08,0.00000238569202887031,0.0000000718272868907189,66.34769416382,1.99756498557738
2013-11-15,0.00000192382436170551,0.0000000487730119869003,53.5028448059095,1.35641015000897
2013-11-21,0.00000117219770436552,0.0000000303481606308226,32.5996037408077,0.844002685846153
2013-11-27,0.000000466042415185527,0.0000000335550538933579,12.9609518981959,0.933188536670102
2013-12-04,0.00000217392896887221,0.0000000423617691011415,60.4584215460961,1.17810918867503
2013-12-11,0.00000179654446599472,0.000000121799624813201,49.9631056058665,3.38732919361807
2013-12-19,0.00000123439461384376,0.0000000295860227019809,34.3293414764662,0.822807119276155
2013-12-26,0.00000200398842644113,0.0000000444233887634733,55.7322611704879,1.23544421313889
2014-01-02,0.00000169342564624336,0.0000000600505548313249,47.0953021205034,1.67004617448594
2014-01-09,0.00000321184700009539,0.0000000372104225620807,89.3236175853846,1.03484678909897
2014-01-17,0.0000016381482305809,0.0000000394369018473181,45.5580001451618,1.0967666701613
2014-01-23,0.00000253338685574386,0.000000035514769005755,70.4551862811595,0.987689527305975
2014-01-31,0.00000239736733331214,0.0000000651915678356809,66.6723922048923,1.81302119153655
2014-02-06,0.00000105797303742329,0.0000000396120950049283,29.4229392021598,1.10163890928524
2014-02-21,0.00000255375027821055,0.00000017693841213316,71.0215067070985,4.92077582184896
2014-03-04,0.00000439154239928778,0.0000000725388699882357,122.131737244126,2.01735458840744
2014-03-12,0.00000293137738068742,0.00000161621888016279,81.5235695047719,44.9481302134418
2014-03-19,0.00000182645225906966,0.0000000482183396394391,50.7948613748585,1.34098434029627
2014-03-26,0.00000313527709770754,0.000000127970493783981,87.1941572844304,3.55894519528287
2014-04-02,0.00000267169565355633,0.0000000921274363295285,74.30164663999,2.56212574620655
2014-04-11,0.00000268325967377826,0.000000185095227496741,74.6232497923266,5.14762232363734
2014-04-18,0.00000621844774410989,0.000000307903723252043,172.939199237408,8.56300889427945
2014-04-25,0.00000608737401036533,0.000000453569043909574,169.293950859095,12.6140590836189
2014-05-02,0.0000481346857015675,0.0000078850465803949,1338.65786822094,219.288429794203
2014-05-13,0.00000345629709707164,0.000000250581539537694,96.12193860764,6.9688405490539
2014-05-21,0.00000325586944771231,0.000000426749705891705,90.5479113565356,11.8681953195821
2014-05-29,0.00000740522717878605,0.000000702794664716543,205.944330670526,19.5451906240629
2014-06-04,0.00000696312994817335,0.000000954058694477123,193.649310402863,26.533011683606
2014-06-13,0.00000843961718228355,0.00000149735143556644,234.711409894353,41.6423469167401
2014-06-19,0.00000510993291151315,0.000000652499125623987,142.11065883942,18.1464379748798
2014-06-27,0.00000446264665670408,0.00000072994547073225,124.10919429546,20.3002727352625
2014-07-03,0.0000047972528695431,0.000000836730151664494,133.414817320604,23.2700262768496
2014-07-10,0.00000197372261613303,0.00000020638469365044,54.8905487023062,5.73969664512699
2014-07-16,0.00000370198721821246,0.000000396136211885155,102.954745532951,11.0168135347361
2014-07-23,0.00000970880576134304,0.0000016956646847477,270.008394861657,47.1575712818659
2014-08-01,0.00000386961940796795,0.00000041672824393501,107.616709073641,11.5894917463921
2014-08-08,0.00000560528600044514,0.000000656661473403071,155.886760217906,18.2621956561347
2014-08-15,0.00000508924994435789,0.000000341117293567772,141.53545166154,9.48670054380054
2014-08-22,0.00000620219388890655,0.000000391243044736256,172.48716863121,10.8807312770269
2014-08-29,0.00000111090903309911,0.0000000825999173317224,30.8951247185021,2.29715905773346
2014-09-04,0.00000315415408095132,0.000000347414072684493,87.7191388393995,9.66181819100632
2014-09-11,0.00000175889478871896,0.000000129518616260214,48.9160428488008,3.60199951886624
2014-09-18,0.00000841960509999682,0.0000022944421481034,234.15486047428,63.8099738259293
2014-09-26,0.00000329482369400019,0.000000381735079965661,91.6312550521232,10.6163084047174
2014-10-03,0.00000294004006231916,0.000000660939238815936,81.7644844864989,18.3811631791354
2014-10-09,0.00000133636545737814,0.000000130418428666815,37.1652189738857,3.62702390492927
2014-10-17,0.00000321636990874694,0.000000269124829099234,89.4494027061431,7.48454185908544
2014-10-24,0.00000212632110266764,0.0000000656448125655782,59.13441488115,1.82562623123013
2014-10-31,0.00000127142094051064,0.0000000791227623922928,35.3590684353424,2.20045704855135
2014-11-07,0.00000297752058758068,0.0000000701844138501161,82.8068430126864,1.95187558529904
2014-11-14,0.00000170923023115322,0.000000165257066547964,47.5348382187491,4.59590977253099
2014-11-23,0.0000013665541636196,0.0000000533000540523354,38.0047871263005,1.4823102237777
