"date","LE_mm_d","LE_mm_d_min","LE_mm_d_max","L3E_m3_d","L3E_m3_d_min","L3E_m3_d_max"
2011-12-18,0.55778936284287,0.555051802299045,0.559568039768415,15512.4959994334,15436.3626060537,15561.9621967649
2011-12-19,0.690700315020266,0.687658395192157,0.693228769028105,19208.8386536291,19124.2408245783,19279.1566541041
2011-12-20,0.351219443749668,0.350752814770534,0.351816034342301,9767.64811060899,9754.67084597426,9784.23969481265
2011-12-21,1.01773514718618,1.0129066836261,1.0219584828553,28303.8965080727,28169.6137005314,28421.3503034222
2011-12-22,0.862698929025416,0.861156640796263,0.864658825865779,23992.2353789887,23949.3433097266,24046.741423601
2011-12-23,1.03067475583767,1.02698496736379,1.03407155530881,28663.7556965259,28561.1402062481,28758.2229662824
2011-12-24,0.423375705771236,0.421918815960113,0.42415178472086,11774.3621150475,11733.8450330231,11795.9453907485
2011-12-25,0.698511641035143,0.697665577888671,0.699412422997505,19426.0768650902,19402.547281973,19451.1282151488
2011-12-26,0.642327285146768,0.641719229849747,0.643782855153346,17863.5522742535,17846.6418489374,17904.032651629
2011-12-27,0.365155211494661,0.364076872864205,0.365839746215344,10155.2111510575,10125.2218310645,10174.2485204006
2011-12-28,0.3029329735475,0.302447763342523,0.303075978852535,8424.76901370356,8411.27499272539,8428.74608707573
2011-12-29,0.71098813152878,0.709123173456812,0.712136026778842,19773.0564272015,19721.1906933641,19804.9801634011
2011-12-30,0.340354566573477,0.339698763194344,0.340887465621022,9465.4885949255,9447.2502634461,9480.30887457552
2011-12-31,0.629012707219687,0.626429654125961,0.630821698185307,17493.2649389495,17421.4285013048,17543.5741900513
2012-01-01,0.885049935220921,0.883086323764976,0.887612396310752,24613.8318404629,24559.2224899017,24685.0956006789
2012-01-02,1.02252805731663,1.01934961116819,1.02640328925339,28437.1905509085,28348.7958333923,28544.9633481694
2012-01-03,0.932196543054034,0.931196921989591,0.932899313964772,25925.0106009729,25897.2104692456,25944.5551309829
2012-01-04,0.979530815716532,0.978212478641092,0.980973060274684,27241.4084461572,27204.7446085673,27281.5182338816
2012-01-05,0.607250844960348,0.604918854456524,0.60827711312154,16888.052965172,16823.1987464094,16916.5941705182
2012-01-06,0.752758384990092,0.749549830619081,0.754397770430548,20934.7151695114,20845.4831221475,20980.3075772924
2012-01-07,0.615461764486432,0.614455569593804,0.616453926613028,17116.4041399791,17088.4211856843,17143.996833646
2012-01-08,0.412975722648876,0.411442559796619,0.413830264815914,11485.1316145634,11442.4933281484,11508.897004925
2012-01-09,0.908380972665539,0.906296255482466,0.910552421227968,25262.6836277714,25204.7062457762,25323.0730675519
2012-01-10,0.595275063811689,0.590933898356336,0.597537089876929,16554.9984655096,16434.2677448379,16617.9069263465
2012-01-11,1.17278446128075,1.166495008176,1.17605335060644,32615.9218438525,32441.0079379493,32706.8318467411
2012-01-12,0.895391647262995,0.890941204482833,0.897264734498855,24901.4417831522,24777.6719868421,24953.5335944854
2012-01-13,1.34092786064673,1.33611418926602,1.34356129402872,37292.1024664123,37158.2310392928,37365.3400136375
2012-01-14,0.663412091587602,0.661067697149314,0.665290850236008,18449.9348719697,18384.7356914768,18502.1844090866
2012-01-15,0.905573328935462,0.900831478563491,0.909564591481582,25184.6011740138,25052.7271372802,25295.6008602821
2012-01-16,0.683411106269409,0.680537074973984,0.685689552926822,19006.1208731924,18926.1921367509,19069.4860017024
2012-01-17,0.362516932167982,0.3615314896589,0.363684778976496,10081.8388348629,10054.4330182624,10114.3174372742
2012-01-18,0.537466391449076,0.534307877975787,0.539710223684114,14947.3005449413,14859.4601684794,15009.7030231672
2012-01-19,0.553450959821687,0.550022424819581,0.555819346040885,15391.8421039073,15296.4922477662,15457.7085119061
2012-01-20,0.480846452031844,0.478109483329374,0.483446656238235,13372.6620842481,13296.5451503731,13444.9755058303
2012-01-21,0.553973260509401,0.55256280767071,0.555238879152238,15406.3676360676,15367.1419973676,15441.5653387161
2012-01-22,0.826205042306883,0.820129648917259,0.828735207037762,22977.3159319061,22808.355170139,23047.6815087353
2012-01-23,1.22299567231585,1.2178566843197,1.22519002142986,34012.3292732427,33869.4105730275,34073.3555927104
2012-01-24,0.474351924504527,0.471688108575814,0.477706312245221,13192.0449212167,13117.9624150055,13285.332692326
2012-01-25,1.00574474878393,1.00455338469566,1.00804086805776,27970.4354927918,27937.3028590695,28034.2921086081
2012-01-26,0.853815521774303,0.846013308410106,0.857180464577276,23745.1818698613,23528.1970873227,23838.7631843263
2012-01-27,1.32380794446014,1.31954775187488,1.32636984938634,36815.9861238533,36697.5073129652,36887.2344167861
2012-01-28,0.660104566719373,0.659030680947233,0.661380481890197,18357.9503887502,18328.0849057312,18393.4344447425
2012-01-29,0.55829145991106,0.556362678626884,0.559018205179762,15526.4596553947,15472.8189552529,15546.6709283668
2012-01-30,0.721194409675081,0.719790643954668,0.722344545662387,20056.8998624844,20017.8601970253,20088.8859150885
2012-01-31,0.875546971050926,0.87401090486657,0.876865544901751,24349.5480382073,24306.8290081809,24386.2184606794
2012-02-01,0.862588505104276,0.859890206892234,0.865018453421069,23989.1644157379,23914.122934118,24056.7429069285
2012-02-02,0.9781387982884,0.974467993558223,0.981246666145273,27202.6955085799,27100.6079689371,27289.1273965076
2012-02-03,1.7050365646039,1.69821436793008,1.71534101215391,47418.2095415048,47228.4796799123,47704.7831336958
2012-02-04,1.62218427432847,1.61649450151693,1.63271767209756,45114.0318230717,44955.7954280159,45406.9726742931
2012-02-05,1.38145871352997,1.37635608530424,1.38958198790145,38419.2926480258,38277.3851373934,38645.2063523454
2012-02-06,1.47883019030724,1.47305457012614,1.48257600680478,41127.2586735303,40966.6348055941,41231.4323406949
2012-02-07,2.05449982032837,2.04674394835635,2.06640893914411,57137.0168861726,56921.3208888074,57468.2174616807
2012-02-08,0.941342152801204,0.934109896857656,0.946531280462361,26179.3561372382,25978.2222525414,26323.6692551399
2012-02-09,0.96322458225957,0.960148155678171,0.966511553255219,26787.9211656223,26702.3636806368,26879.3340318705
2012-02-10,0.979520409684372,0.975373509777211,0.982240366327344,27241.119047429,27125.7909818452,27316.7628645281
2012-02-11,1.18321669110729,1.1745232423639,1.19182658628124,32906.0491467909,32664.2785110697,33145.4961017501
2012-02-12,0.982944547940463,0.979839246348396,0.98670999191668,27336.3466271168,27249.9861087331,27441.0661476172
2012-02-13,0.957884463602575,0.953965882825425,0.961201759609463,26639.4088869353,26530.4305293718,26731.6651120693
2012-02-14,2.17364985794437,2.16623952858638,2.18059978575015,60450.6592841385,60244.573058445,60643.9414341137
2012-02-15,1.62711977235322,1.62104068213782,1.63453027830505,45251.2913308076,45082.2277578383,45457.3824676942
2012-02-16,1.06370586732018,1.06057357994739,1.06672671978302,29582.3730436149,29495.2620325842,29666.3849751189
2012-02-17,1.35667736644665,1.35165716393674,1.36213151533745,37730.1067776977,37590.4915814623,37881.7903136076
2012-02-18,1.30089766075877,1.29732743803455,1.3026472695699,36178.835780125,36079.5454934758,36227.4935737137
2012-02-19,1.07196958287799,1.07023254593715,1.07405542693747,29812.1925114471,29763.8843499967,29870.2012326304
2012-02-20,1.29147920500601,1.28978726373641,1.29324839293361,35916.9022135884,35869.8481929773,35966.1045155278
2012-02-21,0.855011952601053,0.851265260164153,0.857382557922113,23778.4554129762,23674.257385351,23844.383535685
2012-02-22,1.1474392629586,1.14298484660406,1.14978796262335,31911.0548926913,31787.1745886147,31976.3738044174
2012-02-23,1.47423898419034,1.4690778391247,1.47706190604469,40999.5741544888,40856.0392513218,41078.0815031216
2012-02-24,0.995829424194794,0.990775850018102,0.999073969544502,27694.6836709245,27554.1403862709,27784.9166515263
2012-02-25,0.568889788440622,0.564955172149401,0.570571393997662,15821.2062745801,15711.7819586237,15867.9728520983
2012-02-26,1.66107482801222,1.65545200898233,1.66706375565527,46195.6041846531,46039.2298191362,46362.1602760603
2012-02-27,2.4782646627819,2.46951459748882,2.48989614492084,68922.2011531459,68678.8559732344,69245.6804666062
2012-02-28,2.49482260836302,2.48344958548875,2.50646433875401,69382.6887165458,69066.3973284502,69706.4530407639
2012-02-29,0.974647052983303,0.968998196690888,0.977923002489572,27105.5877315504,26948.489252313,27196.6940827927
2012-03-01,1.40767286364484,1.40115523374765,1.41130532269172,39148.3257308959,38967.0660754757,39249.3468513878
2012-03-02,1.69471737405066,1.68530505329644,1.70156216423701,47131.2259365135,46869.4629883978,47321.5841388311
2012-03-03,1.33391109689748,1.33016572811754,1.33622644091303,37096.9615640572,36992.8003482192,37161.3528328249
2012-03-04,1.81806918289353,1.81541613403508,1.82012848779018,50561.7224082378,50487.9393414663,50618.9930575168
2012-03-05,0.747193174172894,0.745197598987596,0.748103149257147,20779.9429269972,20724.4446437012,20805.2499439365
2012-03-06,1.94251991449426,1.93201889736353,1.94970627958257,54022.7806583333,53730.7403343657,54222.6382875909
2012-03-07,2.9653053688804,2.95293793172803,2.9750397466486,82467.1295942473,82123.182878642,82737.8491637576
2012-03-08,2.7777192579157,2.76128238927308,2.79132582015564,77250.234132028,76793.1137994308,77628.6417467544
2012-03-09,3.15215096622927,3.14134535328671,3.15884907587924,87663.4308765336,87362.919538905,87849.7097948325
2012-03-10,2.10488751749122,2.09955977593383,2.10711374029744,58538.3325130529,58390.1644498007,58600.2452612618
2012-03-11,1.1274327692531,1.12294626181191,1.12982817164893,31354.6608948073,31229.8881161043,31421.278640784
2012-03-12,2.15640947590802,2.14799031466781,2.16271121879993,59971.1927055638,59737.0501891278,60146.4483986842
2012-03-13,0.982548989067326,0.978184629199281,0.985582615955894,27325.3458697595,27203.9700969264,27409.713066604
2012-03-14,1.9120892171895,1.90514727070582,1.91722064163713,53176.4825722706,52983.4223882121,53319.1909251326
2012-03-15,1.02968446639113,1.0274057102777,1.03035546895666,28636.2150833463,28572.8413486571,28654.8761143857
2012-03-16,1.81014955339264,1.8021028364931,1.81409715513914,50341.4722042479,50117.6876145302,50451.2576544183
2012-03-17,0.928989241539721,0.923240787048677,0.932523864763262,25835.8133963934,25675.9450245035,25934.1136370707
2012-03-18,1.33478288842633,1.32983613397574,1.33913527625713,37121.206670731,36983.6341142487,37242.2494931851
2012-03-19,2.10451032418564,2.09878457880253,2.11159737125889,58527.8425144377,58368.6056980584,58724.9380431355
2012-03-20,0.90844920677268,0.90278674693405,0.911865437131577,25264.58126402,25107.1044610455,25359.5889197871
2012-03-21,1.65674679979873,1.6539167658924,1.65946150723378,46075.238819482,45996.5336799172,46150.736652591
2012-03-22,2.41866629276348,2.39757157231171,2.42693346572602,67264.7305413517,66678.0722283472,67494.6461619263
2012-03-23,1.41257779958201,1.4045835465161,1.41872044496379,39284.7352864942,39062.4097511498,39455.5663712339
2012-03-24,1.8923761676818,1.88310273666032,1.90039526390688,52628.2494541877,52370.3491226206,52851.2658944381
2012-03-25,3.625587196298,3.60943170784714,3.6343199455933,100830.009721812,100380.714760922,101072.87333222
2012-03-26,1.49486559531117,1.49240215819747,1.49650298910854,41573.2140332828,41504.7041962068,41618.751052135
2012-03-27,3.41751703645091,3.39662167886569,3.42555265743523,95043.4391321916,94462.3252341146,95266.9151370706
2012-03-28,2.31062099680557,2.30579155318168,2.31232263457059,64259.9184510629,64125.6083872903,64307.2421377101
2012-03-29,1.45207984157848,1.44780675753112,1.45420525738837,40383.3135478589,40264.4762167702,40442.4227859412
2012-03-30,0.688731011970889,0.687666359117785,0.688906606309196,19154.0710160402,19124.4623066873,19158.9544122681
2012-03-31,2.70582547020729,2.69963334032377,2.70950830280881,75250.8197141431,75078.6124322464,75353.2417569489
2012-04-01,2.12936302278184,2.12250524753442,2.13438938771247,59219.0127181572,59028.2933925886,59358.7992954426
2012-04-02,2.65496596822142,2.6444741631257,2.66634671892387,73836.3828789408,73544.5987478404,74152.8891831173
2012-04-03,3.2945214934902,3.27614024138683,3.30666154976596,91622.850653412,91111.6557136862,91960.4737544528
2012-04-04,1.94743243235201,1.93965906808277,1.95168367700151,54159.4010722243,53943.2186023503,54277.631035022
2012-04-05,3.07639390245623,3.06731207902606,3.08477354834427,85556.5761622044,85304.0045661634,85789.6197302144
2012-04-06,3.58504880395379,3.57116778101483,3.59835983475413,99702.6098627357,99316.569312032,100072.798550068
2012-04-07,3.18582879320341,3.17328096083728,3.19745111684445,88600.0338148603,88251.0701874632,88923.2584243558
2012-04-08,4.66297101434774,4.63748068416802,4.67997345213032,129680.348934728,128971.445769344,130153.19812414
2012-04-09,4.16693638355061,4.1494291818916,4.18067751388324,115885.293420218,115398.40640912,116267.443463786
2012-04-10,4.12907279395127,4.11343599559462,4.13812866062225,114832.281618074,114397.41177632,115084.131339246
2012-04-11,3.59114893629147,3.5831246421827,3.6021771877032,99872.2586312279,99649.0976343488,100178.961693892
2012-04-12,2.0346551519048,2.03095433869786,2.03546229781355,56585.1233578311,56482.2012623382,56607.5706264855
2012-04-13,4.13809881502806,4.12216267284409,4.14634821650583,115083.30131327,114640.106519064,115312.722696943
2012-04-14,3.44858622395469,3.43237907685603,3.45725357672772,95907.4940585917,95456.7624360867,96148.5389478884
2012-04-15,3.02655021885743,3.01577561102559,3.037746051105,84170.3899171268,83870.7408524066,84481.7535151446
2012-04-16,2.15811271055412,2.14440921300079,2.16320992310089,60018.560802544,59637.4573517883,60160.3176995151
2012-04-17,3.39783518396883,3.3942455498524,3.39982556960794,94496.0736242986,94396.243493823,94551.4275828373
2012-04-18,2.36789788824034,2.36720489745628,2.36897170709651,65852.8271876395,65833.5546495067,65882.6908096806
2012-04-19,2.84411723185236,2.84097911581577,2.84632073047589,79096.8062857409,79009.5331756635,79158.0870591998
2012-04-20,2.04396269639261,2.04274715091507,2.04514103239241,56843.9724077589,56810.1672733954,56876.7427216095
2012-04-21,3.00930451858922,3.00575251614289,3.01260829524905,83690.7754349601,83591.9918664499,83782.655677992
2012-04-22,5.45812942026504,5.43754724464355,5.47865931541115,151794.237101833,151221.833004056,152365.187244553
2012-04-23,5.2230906207976,5.20688764534162,5.23674527881358,145257.650570553,144807.034964226,145637.395761043
2012-04-24,3.51732084034599,3.50533742839051,3.53713849403067,97819.0498049371,97485.7830874229,98370.1920352853
2012-04-25,4.16628471794976,4.14166028239312,4.18947974447135,115867.170163126,115182.348107513,116512.239395513
2012-04-26,1.69958585404771,1.6918232573098,1.71017824194163,47266.6216279847,47050.7386103735,47561.2030341116
2012-04-27,2.33360529068267,2.33048069338344,2.33793190445293,64899.1270673784,64812.2299224472,65019.4530959357
2012-04-28,3.42801282925636,3.41410767906195,3.44585710897827,95335.3341641722,94948.6226183245,95831.5955421017
2012-04-29,3.09722442189914,3.0794071354275,3.11219587228463,86135.8868680906,85640.3761905414,86552.2529368643
2012-04-30,1.66870154267998,1.66532678674914,1.67569937974877,46407.7082308284,46313.8540067008,46602.3227695154
2012-05-01,3.29465564468173,3.28420269196878,3.30242188872269,91626.5814879536,91335.8778676561,91842.5659395072
2012-05-02,3.75124816135367,3.74118738088325,3.7637134119835,104324.725375362,104044.928327955,104671.392349328
2012-05-03,2.31019948288548,2.30134795145363,2.31848151973356,64248.1958664554,64002.0288452243,64478.5248616487
2012-05-04,3.70127694014346,3.68978692149938,3.71650857724862,102934.992223838,102615.447104976,103358.594259657
2012-05-05,2.13487316738953,2.13070776502034,2.14112147659176,59372.2535324807,59256.4109010279,59546.0231988811
2012-05-06,4.43278275816705,4.4099279215644,4.45714688524258,123278.659262985,122643.050940231,123956.241965284
2012-05-07,5.65413694681672,5.61469060442868,5.69207340614193,157245.337775383,156148.308557458,158300.376133439
2012-05-08,5.79854929440063,5.75877191790613,5.8396072874955,161261.541943829,160155.306445551,162403.392248006
2012-05-09,5.6253094960495,5.59266151995782,5.65537107206803,156443.627049992,155535.664954891,157279.659625707
2012-05-10,4.81145943065616,4.79138128898949,4.82713153763195,133809.911306099,133251.524730398,134245.763104214
2012-05-11,6.21620374333602,6.17822406371215,6.25239235575091,172876.792072005,171820.551728477,173883.221636115
2012-05-12,6.38404588504777,6.3408753272101,6.42891466814302,177544.594517304,176343.992371833,178792.425445304
2012-05-13,6.27044169333118,6.22588335711174,6.3166717895509,174385.185810511,173145.988618182,175670.875768826
2012-05-14,6.30094274021119,6.2489674272854,6.345836939216,175233.440365408,173787.972080173,176481.978126886
2012-05-15,6.33837072216238,6.30034520701851,6.38060346138766,176274.337626922,175216.822566865,177448.858408276
2012-05-16,5.30895924886165,5.27284137861459,5.33721851957915,147645.714664374,146641.252487361,148431.6239218
2012-05-17,4.4500846656401,4.43193183193528,4.46953836656092,123759.836905187,123254.994434207,124300.857365259
2012-05-18,4.33381460602582,4.31475816508064,4.35117614333319,120526.28862555,119996.316231636,121009.124613408
2012-05-19,3.79766465184426,3.77916214328831,3.81391274801315,105615.599083267,105101.031920332,106067.469526859
2012-05-20,3.88443303514504,3.86451846020694,3.90358395302762,108028.685973219,107474.848297859,108561.285834079
2012-05-21,1.9066995864209,1.90034806444891,1.91494156528027,53026.5933285782,52849.9532458797,53255.808284259
2012-05-22,3.17879010390977,3.16691747241186,3.18692660127102,88404.2831484216,88074.0973096753,88630.5645929485
2012-05-23,3.40826236547666,3.3997292069408,3.42037853633098,94786.0605301105,94548.7476724839,95123.0193615736
2012-05-24,3.08832291150336,3.08135953138785,3.09578724637222,85888.3298983778,85694.6736306536,86095.9180535219
2012-05-25,3.71753584665504,3.702993373682,3.73457017036094,103387.163310305,102982.727390863,103860.899268614
2012-05-26,3.42308585981672,3.41005372814334,3.43961485299578,95198.3118421037,94835.8795264047,95657.9942197991
2012-05-27,2.27485979354942,2.27226311004795,2.27832410086383,63265.3754220985,63193.1599136794,63361.7201302187
2012-05-28,4.3309892511572,4.3109315080522,4.35695874847382,120447.71361316,119889.89433513,121169.94273775
2012-05-29,3.83140143684462,3.8184032877557,3.84994630091671,106553.841683815,106192.354446565,107069.586782041
2012-05-30,4.45893048882855,4.43545328606473,4.48124731126978,124005.845176344,123352.928433551,124626.490964703
2012-05-31,1.73447993181681,1.72547707404835,1.74043462056278,48237.0493160252,47986.6738079572,48402.6532007584
2012-06-01,2.08520876862024,2.07865373101913,2.09300549278357,57991.0533186648,57808.7533299286,58207.8854428486
2012-06-02,2.28635717730657,2.27290008760866,2.2967856151187,63585.125369691,63210.8746865318,63875.1472141674
2012-06-03,3.12604749503649,3.10983712921409,3.1396657944078,86937.4758486614,86486.6547112921,87316.2098808772
2012-06-04,4.96651621363741,4.93198126512496,5.00447501127473,138122.144356623,137161.70429389,139177.803958109
2012-06-05,1.48279996187178,1.47102500664125,1.49133079943059,41237.6606811981,40910.1912849082,41474.9089908976
2012-06-06,1.4340839963632,1.43177365307752,1.43495060490181,39882.8370319827,39818.5848368641,39906.9379962242
2012-06-07,5.24915759995207,5.20368160423752,5.28865898851747,145982.590730383,144717.8728125,147081.150819392
2012-06-08,3.3658859097837,3.35224695981309,3.37851026200165,93607.5428974745,93228.2345582527,93958.6345932326
2012-06-09,2.37390586441723,2.36523990600679,2.38349620060818,66019.913031539,65778.9069204004,66286.6267082519
2012-06-10,2.38726686627466,2.3796882907671,2.39270975546668,66391.4914474581,66180.7261835899,66542.8618435989
2012-06-11,4.34218984807496,4.32157949396726,4.36817861216919,120759.209719849,120186.021959485,121481.974666436
2012-06-12,4.33514588170831,4.31351860619769,4.35870313996829,120563.312294473,119961.843268375,121218.455434266
2012-06-13,3.20584632708015,3.20012604008719,3.21152592068053,89156.7348473053,88997.6498324143,89314.6881516767
2012-06-14,4.78370603320546,4.76196082160109,4.81130653144345,133038.070723248,132433.321815344,133805.659076523
2012-06-15,6.31705466349185,6.27099820292105,6.35113209332652,175681.523749717,174400.662715166,176629.239911401
2012-06-16,4.30700554372324,4.27657200369714,4.33060383552375,119780.710636042,118934.333491994,120436.994946096
2012-06-17,3.2524907297025,3.23914346291405,3.26519787745225,90453.9469443365,90082.7505098906,90807.341239322
2012-06-18,2.59712679847387,2.58863669679732,2.60768737959721,72227.8368056587,71991.721388145,72521.5336441795
2012-06-19,3.37797234832777,3.36997878903486,3.38835634702535,93943.6748534636,93721.3686124113,94232.4608163821
2012-06-20,4.35664834622075,4.33061318042565,4.37850778503113,121161.310243067,120437.254834081,121769.235886122
2012-06-21,6.01116208737198,5.96774503214662,6.05515720287835,167174.446205012,165966.988801992,168397.979851852
2012-06-22,3.39805827597582,3.38362259761558,3.41730173305877,94502.2779625248,94100.8120728364,95037.4514005643
2012-06-23,3.40945949296915,3.39703133242396,3.42151967703908,94819.3534479666,94473.7179741115,95154.7552494345
2012-06-24,4.7651062766547,4.73876862536992,4.80004972816745,132520.799028403,131788.33129523,133492.599833343
2012-06-25,5.42823776383132,5.39198812894736,5.47373881110729,150962.930103648,149954.803463778,152228.344722244
2012-06-26,1.49959302288369,1.49096665596496,1.50764156796263,41704.686962298,41464.7819170772,41928.5223949099
2012-06-27,4.32848029518988,4.31091375833315,4.35420549940566,120377.937866259,119889.400703548,121093.373035994
2012-06-28,6.79649637172306,6.7309899519731,6.84037566426539,189015.11896744,187193.34153316,190235.431500027
2012-06-29,3.73550229129769,3.71816944151529,3.75191724653699,103886.822176553,103404.78400799,104343.333082717
2012-06-30,5.02896668679731,4.9967379021347,5.05761937086196,139858.933868201,138962.629767676,140655.784214469
2012-07-01,3.67511156588682,3.66161923429268,3.68905716226034,102207.315630274,101832.084846362,102595.152011469
2012-07-02,5.58719077465047,5.54802550360212,5.61706457913967,155383.519861515,154294.307425914,156214.330385158
2012-07-03,3.56632566578694,3.547875254388,3.57876712654564,99181.9068424598,98668.7885363752,99527.9122041662
2012-07-04,6.82418212524537,6.77937398626818,6.86248105324497,189785.078327309,188538.933952875,190850.197182119
2012-07-05,6.67833669589843,6.62720937147901,6.72565851896078,185729.019194612,184307.134038043,187045.070808073
2012-07-06,6.69074536122729,6.63892382004778,6.72591753512755,186074.112493436,184632.920703519,187052.274221258
2012-07-07,6.39927501623998,6.34056925388267,6.43740068308832,177968.126862005,176335.480267473,179028.427208082
2012-07-08,6.38674393509442,6.34666489785858,6.41867589392999,177619.629097278,176505.004211616,178507.678272627
2012-07-09,5.56112090602719,5.52409850596702,5.59386394164334,154658.49934362,153628.881586308,155569.105107803
2012-07-10,5.94003199093627,5.90453561015533,5.96816103178523,165196.270553231,164209.092414781,165978.558030736
2012-07-11,6.28891930496837,6.24590980575151,6.32303420061619,174899.06057345,173702.937576162,175847.818684506
2012-07-12,6.37826972393058,6.33443247953128,6.40768862348747,177383.955605572,176164.812460023,178202.114918181
2012-07-13,5.60547485468185,5.57157541613716,5.6389726225806,155892.012380795,154949.246276173,156823.607755564
2012-07-14,2.86686015209945,2.85883500157046,2.87739088755895,79729.3021396423,79506.1173251429,80022.1689502498
2012-07-15,2.63689528536096,2.62884835676641,2.64623577271162,73333.8250779974,73110.0346008995,73593.5902910187
2012-07-16,5.58676836859999,5.55435235892749,5.62330514083119,155371.772466163,154470.261512638,156387.884588094
2012-07-17,3.58985180247327,3.57254136873541,3.60507595672244,99836.1844704317,99354.769707091,100259.578403011
2012-07-18,6.21563124890077,6.18496319360583,6.24786959900601,172860.870618087,172007.971447245,173757.440739982
2012-07-19,5.93716570725717,5.89411472789897,5.97061899230667,165116.557283192,163919.280695374,166046.915560111
2012-07-20,3.55639516937183,3.53534913941779,3.57959494818089,98905.7330819443,98320.4288843133,99550.9344786313
2012-07-21,5.25156396247973,5.22836140246627,5.27791423773285,146049.513284971,145404.234541126,146782.332099164
2012-07-22,6.29788852611328,6.24694088971052,6.34549985574482,175148.500624475,173731.612712073,176472.603609646
2012-07-23,5.7495199077142,5.72271643115084,5.76833837481095,159898.001841609,159152.579195252,160421.356023313
2012-07-24,4.47344707321441,4.44900100785944,4.4973004945353,124409.561116826,123729.699656062,125072.940749824
2012-07-25,5.53024123817732,5.49510879046175,5.55656617521171,153799.715085807,152822.658169805,154531.829227156
2012-07-26,5.79317630404874,5.74505843425086,5.82965645724095,161112.115481277,159773.925274607,162126.652989789
2012-07-27,5.23666485803719,5.20534434129182,5.26413951901764,145635.159205356,144764.114644311,146399.247940166
2012-07-28,6.22252145640483,6.18659927537354,6.25874259649253,173052.491906448,172053.471977673,174059.826086938
2012-07-29,6.30651547967099,6.26417120490992,6.33891091501802,175388.421984519,174210.799325165,176289.360752263
2012-07-30,5.7871897461189,5.74771974114669,5.82731813725201,160945.625293182,159847.938002933,162061.622743803
2012-07-31,6.09658067016213,6.05991742599279,6.13587680684272,169549.994238156,168530.364846866,170642.846134692
2012-08-01,5.89814294505481,5.86876364998849,5.93272610344638,164031.308114105,163214.250228921,164993.088925884
2012-08-02,2.93620850926504,2.92565772188246,2.94646890904968,81657.926428237,81364.5019602101,81943.2750225533
2012-08-03,5.25003489122383,5.22308319827829,5.27493977652612,146006.988788593,145257.444145316,146699.610339583
2012-08-04,5.90769910124112,5.86612671857558,5.940754277556,164297.071221982,163140.915399111,165216.357828187
2012-08-05,5.98862765410827,5.94785822973468,6.02110071255976,166547.748513842,165413.923499197,167450.846032143
2012-08-06,4.37551500910653,4.35297561445954,4.40590473586434,121686.004781963,121059.1691114,122531.163449658
2012-08-07,5.86378959385525,5.82602319512158,5.89760225894531,163075.918394347,162025.609535313,164016.271271043
2012-08-08,3.99590309931324,3.96941585724474,4.02519730418369,111128.743162644,110392.115209523,111943.434632455
2012-08-09,5.45838681461627,5.42264900820415,5.48822971253587,151801.395411241,150807.503064189,152631.346402472
2012-08-10,5.71030939537466,5.67188189706727,5.74681457248246,158807.531215381,157738.836734146,159822.764655755
2012-08-11,5.50685587727757,5.47120454802266,5.54222647184346,153149.352526805,152157.86516745,154133.032466316
2012-08-12,5.56143316247056,5.51350603134218,5.60456557922209,154667.183404578,153334.297768136,155866.724820882
2012-08-13,5.44334064328566,5.40889098890162,5.48008349945116,151382.951302908,150424.883327049,152404.794757164
2012-08-14,5.36873109801974,5.32412635861601,5.40484188817329,149308.009847304,148067.522151323,150312.275122171
2012-08-15,4.30294037646915,4.27926553718454,4.33085967172758,119667.655610316,119009.242463428,120444.109922381
2012-08-16,5.71814760016416,5.66063320661816,5.76270844694006,159025.516943578,157426.003114119,160264.783956164
2012-08-17,5.68717431837588,5.65105690495159,5.73278143812558,158164.129219399,157159.679746934,159432.493784577
2012-08-18,5.59222708236546,5.55591900554881,5.63723508082349,155523.582954297,154513.831005111,156775.285554834
2012-08-19,4.94694854201035,4.90077072926451,4.98466698691649,137577.95429483,136293.718374963,138626.929525783
2012-08-20,4.67031109663437,4.64526674196996,4.69749123174686,129884.481542289,129187.981254869,130640.379315326
2012-08-21,2.05597030745869,2.04047181819975,2.07350944310162,57177.9121187565,56746.8887457019,57665.6872353483
2012-08-22,5.24789991807377,5.22001095091762,5.28121392750275,145947.613754476,145172.00288726,146874.098683048
2012-08-23,5.05773091719904,5.02186922066484,5.09513733055058,140658.886392859,139661.548578484,141699.183817162
2012-08-24,3.38581071410473,3.36937282510748,3.40188960968989,94161.6650588297,93704.5163494865,94608.8299207927
2012-08-25,5.28952752721343,5.24676667042813,5.33094180411317,147105.305462603,145916.097377971,148257.064258168
2012-08-26,4.72557120625652,4.67546465076456,4.77754894210664,131421.302225052,130027.805336454,132866.837893436
2012-08-27,4.71949650427557,4.6853880079483,4.75658687852749,131252.360691823,130303.780550161,132283.868856963
2012-08-28,4.83873168012968,4.80296218631801,4.8776318905816,134568.370841249,133573.597246379,135650.211764025
2012-08-29,4.5113576393218,4.48524893053206,4.53524724900856,125463.879367142,124737.778678188,126128.265422848
2012-08-30,5.08519592177934,5.04410496352471,5.12045385445528,141422.706576709,140279.939489347,142403.253313557
2012-08-31,4.85069328508083,4.81188060975037,4.89401742529067,134901.031091358,133821.624578974,136105.904465527
2012-09-01,4.86536872756935,4.83514351168556,4.89390620588438,135309.164982139,134468.581472102,136102.811379301
