"dateOn","dateOff","TN_wet_kg"
2008-08-05 16:00:00,2008-08-12 16:00:00,31.7452845881161
2008-08-12 16:00:00,2008-08-19 16:00:00,NA
2008-08-19 16:00:00,2008-08-26 15:00:00,150.793813188322
2008-08-26 15:00:00,2008-09-02 16:00:00,74.5658066729881
2008-09-02 16:00:00,2008-09-09 15:00:00,NA
2008-09-09 16:00:00,2008-09-16 16:00:00,42.3300003863426
2008-09-16 16:00:00,2008-09-23 16:00:00,116.985827719877
2008-09-23 16:00:00,2008-09-30 15:00:00,NA
2008-09-30 15:00:00,2008-10-06 17:00:00,NA
2008-10-06 17:00:00,2008-10-14 15:00:00,NA
2008-10-14 15:00:00,2008-10-21 15:00:00,NA
2008-10-21 15:00:00,2008-10-28 15:00:00,NA
2008-10-28 15:00:00,2008-11-04 16:00:00,49.069117416847
2008-11-04 16:00:00,2008-11-12 16:00:00,110.716296142085
2008-11-12 16:00:00,2008-11-18 17:00:00,17.0391848967027
2008-11-18 17:00:00,2008-11-25 17:00:00,NA
2008-11-25 17:00:00,2008-12-02 18:00:00,NA
2008-12-02 18:00:00,2008-12-09 18:00:00,NA
2008-12-09 18:00:00,2008-12-16 19:00:00,73.2938550573339
2008-12-16 19:00:00,2008-12-23 17:00:00,111.822956182497
2008-12-23 18:00:00,2008-12-30 18:00:00,125.974052126628
2008-12-30 18:00:00,2009-01-06 17:00:00,NA
2009-01-06 17:00:00,2009-01-13 16:00:00,NA
2009-01-13 16:00:00,2009-01-20 16:00:00,NA
2009-01-20 16:00:00,2009-01-27 17:00:00,4.65709693225827
2009-01-27 17:00:00,2009-02-03 16:00:00,43.8222917919992
2009-02-03 16:00:00,2009-02-10 16:00:00,60.2961103463529
2009-02-10 16:00:00,2009-02-17 17:00:00,60.4801992282509
2009-02-17 17:00:00,2009-02-24 16:00:00,66.7639292020689
2009-02-24 16:00:00,2009-03-03 16:00:00,NA
